index,ts,open,high,low,close,vol
1869,2025-10-22 16:00:00,108416.5,108796.42,107877.27,108226.0,1590.12287
1870,2025-10-22 17:00:00,108226.0,108339.89,107566.65,107778.45,913.68528
1871,2025-10-22 18:00:00,107778.45,108200.0,107463.29,108023.33,668.80381
1872,2025-10-22 19:00:00,108023.33,108411.61,107685.61,107870.35,835.44242
1873,2025-10-22 20:00:00,107870.35,108069.93,107500.0,107696.03,1003.6717
1874,2025-10-22 21:00:00,107696.03,107749.02,106666.69,107207.98,1548.13803
1875,2025-10-22 22:00:00,107207.98,107683.25,106917.57,107196.82,742.32871
1876,2025-10-22 23:00:00,107196.82,107946.15,107169.69,107567.44,635.53433
1877,2025-10-23 00:00:00,107567.45,107980.52,107500.0,107845.3,396.0602
1878,2025-10-23 01:00:00,107845.3,108500.0,107813.2,108150.0,1012.18554
1879,2025-10-23 02:00:00,108150.01,108410.3,108058.66,108410.29,360.75702
1880,2025-10-23 03:00:00,108410.29,108720.39,108323.59,108377.96,604.50041
1881,2025-10-23 04:00:00,108377.96,108940.33,108350.36,108644.32,394.82009
1882,2025-10-23 05:00:00,108644.31,108991.81,108622.05,108940.58,448.44483
1883,2025-10-23 06:00:00,108940.58,110298.29,108849.07,110246.94,1472.3024
1884,2025-10-23 07:00:00,110246.93,110273.48,109207.75,109269.9,999.21853
1885,2025-10-23 08:00:00,109269.9,109903.83,109245.48,109505.44,737.41671
1886,2025-10-23 09:00:00,109505.45,109545.76,109123.01,109426.99,503.07972
1887,2025-10-23 10:00:00,109427.0,109701.9,109370.05,109439.2,401.4903
1888,2025-10-23 11:00:00,109439.2,109655.89,109100.4,109253.89,562.0243
1889,2025-10-23 12:00:00,109253.88,109253.89,108685.72,109164.94,953.31213
1890,2025-10-23 13:00:00,109164.95,109650.01,108800.01,109500.62,1286.55668
1891,2025-10-23 14:00:00,109500.62,109851.62,108723.13,109594.9,1111.45274
1892,2025-10-23 15:00:00,109594.9,110109.99,109486.38,109908.28,933.2687
1893,2025-10-23 16:00:00,109908.29,110576.5,109647.34,110263.74,883.87893
1894,2025-10-23 17:00:00,110263.74,111293.61,109650.0,111241.71,1605.70962
1895,2025-10-23 18:00:00,111241.71,111289.36,110261.48,110571.66,761.73368
1896,2025-10-23 19:00:00,110571.66,110619.9,110106.0,110200.0,388.99846
1897,2025-10-23 20:00:00,110200.01,110200.01,109341.28,109524.81,629.20848
1898,2025-10-23 21:00:00,109524.81,109727.22,109380.12,109532.97,424.08473
1899,2025-10-23 22:00:00,109532.96,110158.37,109517.37,109943.94,443.21336
1900,2025-10-23 23:00:00,109943.95,110099.17,109839.0,110078.18,259.37538
1901,2025-10-24 00:00:00,110078.19,110709.22,109983.93,110500.28,531.07612
1902,2025-10-24 01:00:00,110500.29,110665.53,110141.38,110585.08,371.9999
1903,2025-10-24 02:00:00,110585.09,110829.67,110358.34,110570.12,303.69215
1904,2025-10-24 03:00:00,110570.13,110630.81,110274.85,110441.46,332.11629
1905,2025-10-24 04:00:00,110441.46,111470.32,110332.0,111178.55,958.63918
1906,2025-10-24 05:00:00,111178.54,111310.31,110941.02,111261.36,515.30958
1907,2025-10-24 06:00:00,111261.37,111488.0,111120.71,111464.36,480.6909
1908,2025-10-24 07:00:00,111464.36,111522.3,110768.23,111054.61,750.55477
1909,2025-10-24 08:00:00,111054.61,111226.02,110680.01,111097.8,627.57826
1910,2025-10-24 09:00:00,111097.79,111482.99,111000.0,111324.51,446.13074
1911,2025-10-24 10:00:00,111324.51,111325.42,111069.46,111114.03,346.40996
1912,2025-10-24 11:00:00,111114.03,111267.99,110600.0,111066.29,561.52762
1913,2025-10-24 12:00:00,111066.29,112104.98,110867.15,111297.01,1692.92113
1914,2025-10-24 13:00:00,111297.02,111451.47,110379.51,110937.94,1200.08389
1915,2025-10-24 14:00:00,110937.94,110937.95,109700.01,110219.17,1902.54077
1916,2025-10-24 15:00:00,110219.17,110620.0,109896.51,110046.91,737.57678
1917,2025-10-24 16:00:00,110046.92,110387.79,109797.13,110261.81,441.40283
1918,2025-10-24 17:00:00,110261.81,110571.18,110180.74,110235.22,368.64619
1919,2025-10-24 18:00:00,110235.22,110639.04,110166.0,110619.39,336.10914
1920,2025-10-24 19:00:00,110619.39,110945.39,110525.06,110615.07,323.90966
1921,2025-10-24 20:00:00,110615.07,111025.95,110478.0,110893.7,514.0647
1922,2025-10-24 21:00:00,110893.69,111100.0,110646.64,111085.57,915.59401
1923,2025-10-24 22:00:00,111085.57,111138.62,110927.23,111023.01,203.9224
1924,2025-10-24 23:00:00,111023.01,111123.87,110882.05,111004.89,142.67216
1925,2025-10-25 00:00:00,111004.9,111044.86,110672.86,110766.6,210.6583
1926,2025-10-25 01:00:00,110766.61,111226.67,110750.0,111070.31,235.37952
1927,2025-10-25 02:00:00,111070.31,111128.91,110950.02,111025.77,134.00021
1928,2025-10-25 03:00:00,111025.77,111136.65,110998.21,111029.99,249.3111
1929,2025-10-25 04:00:00,111029.99,111458.81,111029.99,111228.0,411.01306
1930,2025-10-25 05:00:00,111228.0,111433.54,111093.99,111386.79,235.19046
1931,2025-10-25 06:00:00,111386.78,111497.1,111261.01,111366.42,334.48878
1932,2025-10-25 07:00:00,111366.43,111820.87,111366.43,111489.6,436.39799
1933,2025-10-25 08:00:00,111489.59,111805.1,111488.44,111763.8,348.94057
1934,2025-10-25 09:00:00,111763.81,111850.13,111491.62,111521.47,474.02907
1935,2025-10-25 10:00:00,111521.47,111718.99,111375.81,111559.94,382.43284
1936,2025-10-25 11:00:00,111559.94,111664.0,111480.68,111563.81,172.78406
1937,2025-10-25 12:00:00,111563.81,111943.19,111530.38,111899.03,363.41104
1938,2025-10-25 13:00:00,111899.03,111916.0,111520.0,111680.91,355.08597
1939,2025-10-25 14:00:00,111680.92,111765.97,111520.01,111591.19,216.60101
1940,2025-10-25 15:00:00,111591.2,111591.2,111311.19,111385.18,318.98695
1941,2025-10-25 16:00:00,111385.18,111479.99,111164.39,111372.25,430.41077
1942,2025-10-25 17:00:00,111372.25,111451.16,111300.0,111374.96,134.57742
1943,2025-10-25 18:00:00,111374.97,111731.78,111317.34,111719.98,227.92326
1944,2025-10-25 19:00:00,111719.98,111720.0,111579.75,111623.45,170.60799
1945,2025-10-25 20:00:00,111623.46,111659.39,111370.0,111431.94,154.33849
1946,2025-10-25 21:00:00,111431.94,111477.76,111342.25,111477.76,133.46965
1947,2025-10-25 22:00:00,111477.76,111683.64,111409.54,111621.69,159.63737
1948,2025-10-25 23:00:00,111621.69,111675.49,111535.48,111646.27,118.29276
1949,2025-10-26 00:00:00,111646.27,111899.56,111544.15,111715.98,370.92714
1950,2025-10-26 01:00:00,111715.98,111835.85,111520.0,111644.42,270.69687
1951,2025-10-26 02:00:00,111644.41,111687.37,111408.54,111448.85,214.46307
1952,2025-10-26 03:00:00,111448.85,111500.0,111260.45,111260.46,170.69475
1953,2025-10-26 04:00:00,111260.46,111479.99,111260.46,111430.4,129.38461
1954,2025-10-26 05:00:00,111430.39,111650.9,111367.19,111615.32,209.94274
1955,2025-10-26 06:00:00,111615.33,111686.65,111548.75,111635.95,156.20448
1956,2025-10-26 07:00:00,111635.96,111724.96,111620.02,111723.98,169.97811
1957,2025-10-26 08:00:00,111723.98,111850.0,111723.98,111776.94,240.40616
1958,2025-10-26 09:00:00,111776.94,112779.81,111708.63,112528.83,1330.29795
1959,2025-10-26 10:00:00,112528.82,112571.26,112189.33,112477.1,337.77399
1960,2025-10-26 11:00:00,112477.11,113466.23,112430.56,113286.09,1079.09408
1961,2025-10-26 12:00:00,113286.09,113827.02,113279.85,113575.05,1229.55057
1962,2025-10-26 13:00:00,113575.06,114000.0,113283.8,113711.53,1099.62143
1963,2025-10-26 14:00:00,113711.53,113885.27,113544.02,113575.36,739.58798
1964,2025-10-26 15:00:00,113575.35,113725.48,113425.87,113694.97,437.55153
1965,2025-10-26 16:00:00,113694.97,113761.98,113290.62,113517.53,556.71599
1966,2025-10-26 17:00:00,113517.54,113747.85,113442.12,113442.13,319.42533
1967,2025-10-26 18:00:00,113442.14,113793.93,113442.13,113575.15,279.3019
1968,2025-10-26 19:00:00,113575.15,113720.63,113503.82,113585.99,204.67267
1969,2025-10-26 20:00:00,113585.98,113585.98,113283.11,113320.8,248.1548
1970,2025-10-26 21:00:00,113320.8,113590.48,112901.0,113497.06,464.11186
1971,2025-10-26 22:00:00,113497.06,115466.8,113497.06,114681.33,2524.96249
1972,2025-10-26 23:00:00,114681.34,114966.15,114385.13,114559.4,670.95687
1973,2025-10-27 00:00:00,114559.41,115176.47,114362.26,114767.29,1142.27258
1974,2025-10-27 01:00:00,114767.28,115388.96,114710.92,115284.01,725.93495
1975,2025-10-27 02:00:00,115284.01,115445.39,114815.6,114883.39,826.25748
1976,2025-10-27 03:00:00,114883.4,115242.65,114829.48,114958.51,587.18766
1977,2025-10-27 04:00:00,114958.52,115283.27,114938.01,115256.44,400.40691
1978,2025-10-27 05:00:00,115256.43,115652.89,115256.43,115556.57,828.01463
1979,2025-10-27 06:00:00,115556.56,116129.5,115361.65,116053.49,1794.85942
1980,2025-10-27 07:00:00,116053.5,116400.0,115489.53,115554.6,2455.66454
1981,2025-10-27 08:00:00,115554.59,115607.48,114900.0,115014.88,1249.66033
1982,2025-10-27 09:00:00,115014.88,115356.99,114814.69,115254.01,1148.54888
1983,2025-10-27 10:00:00,115254.01,115550.02,115120.9,115447.94,557.73562
1984,2025-10-27 11:00:00,115447.93,115528.74,115128.04,115362.02,745.97843
1985,2025-10-27 12:00:00,115362.02,115437.48,115000.0,115065.67,1172.23501
1986,2025-10-27 13:00:00,115065.96,115415.99,114566.83,115264.28,1010.17279
1987,2025-10-27 14:00:00,115264.29,115358.0,114503.99,114810.05,987.16577
1988,2025-10-27 15:00:00,114810.06,115224.44,114778.0,114969.68,1323.86576
1989,2025-10-27 16:00:00,114969.68,115636.86,114872.12,115497.57,818.25063
1990,2025-10-27 17:00:00,115497.57,115706.06,115311.19,115706.06,442.08673
1991,2025-10-27 18:00:00,115706.06,115790.0,115325.0,115342.19,400.61809
1992,2025-10-27 19:00:00,115342.18,115342.19,114790.81,114942.64,597.25209
1993,2025-10-27 20:00:00,114942.64,114942.64,114408.0,114455.17,550.98109
1994,2025-10-27 21:00:00,114455.17,114626.99,114135.61,114302.7,494.80813
1995,2025-10-27 22:00:00,114302.69,114585.01,114059.4,114112.51,475.05268
1996,2025-10-27 23:00:00,114112.5,114226.23,113830.01,114107.65,715.22221
1997,2025-10-28 00:00:00,114107.65,114374.2,113788.32,113961.67,554.9177
1998,2025-10-28 01:00:00,113961.67,114547.2,113961.67,114424.76,485.50547
1999,2025-10-28 02:00:00,114424.76,114474.1,113569.91,113936.94,686.4219
2000,2025-10-28 03:00:00,113936.93,114109.86,113717.0,113908.24,457.29772
2001,2025-10-28 04:00:00,113908.25,114076.91,113761.71,113964.59,440.12507
2002,2025-10-28 05:00:00,113964.6,113981.73,113483.3,113605.31,628.71639
2003,2025-10-28 06:00:00,113605.32,114186.01,113605.32,114115.52,542.51916
2004,2025-10-28 07:00:00,114115.52,114364.99,114091.51,114188.37,579.31808
2005,2025-10-28 08:00:00,114188.38,114480.19,114113.3,114427.23,307.52828
2006,2025-10-28 09:00:00,114427.23,114634.46,114205.28,114528.6,373.30544
2007,2025-10-28 10:00:00,114528.61,114608.78,114429.78,114595.71,230.0126
2008,2025-10-28 11:00:00,114595.7,114673.68,114297.06,114357.73,326.08736
2009,2025-10-28 12:00:00,114357.72,114517.29,114138.06,114449.55,421.93096
2010,2025-10-28 13:00:00,114449.55,115522.91,114449.55,115522.9,1045.59275
2011,2025-10-28 14:00:00,115522.91,116086.0,114223.63,115068.17,1820.63839
2012,2025-10-28 15:00:00,115068.18,115425.84,114516.0,114641.38,720.35046
2013,2025-10-28 16:00:00,114641.38,115500.0,114530.0,115341.59,754.64859
2014,2025-10-28 17:00:00,115341.59,115591.41,115229.45,115290.0,436.8649
2015,2025-10-28 18:00:00,115289.99,115366.45,114642.94,115022.8,370.32321
2016,2025-10-28 19:00:00,115022.8,115075.08,113566.44,113689.99,1157.95866
2017,2025-10-28 20:00:00,113689.0,113703.32,112324.82,112808.05,1738.00789
2018,2025-10-28 21:00:00,112808.05,113225.53,112211.0,112994.4,726.23538
2019,2025-10-28 22:00:00,112994.41,113289.02,112838.81,113224.08,336.06989
2020,2025-10-28 23:00:00,113224.08,113224.08,112779.57,112898.45,383.04632
2021,2025-10-29 00:00:00,112898.44,112898.45,112442.87,112442.88,505.29871
2022,2025-10-29 01:00:00,112442.87,112975.75,112100.0,112500.03,916.66416
2023,2025-10-29 02:00:00,112500.03,112780.0,112414.47,112666.75,352.69724
2024,2025-10-29 03:00:00,112666.75,112666.75,112339.77,112523.49,301.5613
2025,2025-10-29 04:00:00,112523.49,112878.65,112505.58,112810.55,311.50456
2026,2025-10-29 05:00:00,112810.56,113379.0,112807.34,113039.1,640.93765
2027,2025-10-29 06:00:00,113039.09,113348.78,112976.93,113284.2,443.58086
2028,2025-10-29 07:00:00,113284.21,113577.9,113240.01,113577.9,640.61019
2029,2025-10-29 08:00:00,113577.9,113624.12,112956.0,113070.94,507.26681
2030,2025-10-29 09:00:00,113070.94,113105.08,112768.63,112974.44,659.57288
2031,2025-10-29 10:00:00,112974.44,113186.58,112732.91,112870.01,425.8713
2032,2025-10-29 11:00:00,112870.0,113240.72,112741.26,113132.36,378.28227
2033,2025-10-29 12:00:00,113132.35,113325.13,113050.01,113139.13,343.38468
2034,2025-10-29 13:00:00,113139.13,113643.73,112705.0,112873.07,1155.92441
2035,2025-10-29 14:00:00,112873.08,112916.0,112234.74,112488.44,1185.34226
2036,2025-10-29 15:00:00,112488.45,112564.31,111401.5,111509.74,1921.74476
2037,2025-10-29 16:00:00,111509.74,111523.32,110960.0,111106.35,1388.36304
2038,2025-10-29 17:00:00,111106.35,111922.44,111002.23,111883.49,811.18965
2039,2025-10-29 18:00:00,111883.5,112030.23,109200.0,110806.38,4372.18973
2040,2025-10-29 19:00:00,110806.38,111438.65,110157.03,110640.0,1170.09639
2041,2025-10-29 20:00:00,110640.0,111538.16,110403.28,111433.46,728.51015
2042,2025-10-29 21:00:00,111433.45,111800.0,111368.02,111617.26,405.07841
2043,2025-10-29 22:00:00,111617.26,111618.46,110949.68,111028.2,447.25113
2044,2025-10-29 23:00:00,111028.2,111077.76,109733.22,110021.29,1066.79122
2045,2025-10-30 00:00:00,110021.3,110583.86,109703.43,110559.48,649.59178
2046,2025-10-30 01:00:00,110559.48,110725.64,110257.77,110460.76,575.63954
2047,2025-10-30 02:00:00,110460.75,111011.99,110331.04,110985.92,488.21463
2048,2025-10-30 03:00:00,110985.93,110985.93,110538.68,110751.47,628.73987
2049,2025-10-30 04:00:00,110751.48,110761.43,107925.06,108575.27,3536.96505
2050,2025-10-30 05:00:00,108575.26,110434.58,108420.0,110248.29,1212.17428
2051,2025-10-30 06:00:00,110248.28,110964.09,109978.01,110768.01,1000.82897
2052,2025-10-30 07:00:00,110768.01,111592.0,110639.25,111366.72,831.79805
2053,2025-10-30 08:00:00,111366.72,111467.01,110681.22,110714.31,1187.21618
2054,2025-10-30 09:00:00,110714.31,110814.0,110125.17,110171.69,659.11121
2055,2025-10-30 10:00:00,110171.68,110231.92,109829.54,110105.75,573.15523
2056,2025-10-30 11:00:00,110105.75,110144.25,109692.3,109717.29,551.05951
2057,2025-10-30 12:00:00,109717.19,109777.93,108280.65,108387.86,1449.48653
2058,2025-10-30 13:00:00,108387.86,108728.54,107400.0,107627.16,2868.53704
2059,2025-10-30 14:00:00,107627.15,108374.21,107610.44,108285.54,1206.17345
2060,2025-10-30 15:00:00,108285.54,108350.44,107328.0,107711.56,1019.91386
2061,2025-10-30 16:00:00,107711.56,108214.85,107559.98,108144.57,667.54851
2062,2025-10-30 17:00:00,108144.58,108150.56,106801.0,107486.69,1492.47982
2063,2025-10-30 18:00:00,107486.69,107556.65,106791.78,106837.09,766.54153
2064,2025-10-30 19:00:00,106837.09,107158.62,106304.34,106536.39,1440.69222
2065,2025-10-30 20:00:00,106536.39,107652.0,106316.17,107510.91,1205.05225
2066,2025-10-30 21:00:00,107510.91,107950.0,107400.0,107907.68,846.16919
2067,2025-10-30 22:00:00,107907.67,107939.0,107472.0,107912.81,333.78851
2068,2025-10-30 23:00:00,107912.81,108334.53,107600.01,108322.88,797.95117
2069,2025-10-31 00:00:00,108322.87,109586.94,108275.28,109317.21,1084.42941
2070,2025-10-31 01:00:00,109317.21,110042.16,109180.0,109619.77,1402.71517
2071,2025-10-31 02:00:00,109619.77,109685.32,108565.26,108857.99,866.79172
2072,2025-10-31 03:00:00,108858.0,109324.4,108613.11,109227.86,820.345
2073,2025-10-31 04:00:00,109227.87,110215.0,109114.88,110084.02,1133.07928
2074,2025-10-31 05:00:00,110084.02,110084.03,109691.92,109899.15,939.00824
2075,2025-10-31 06:00:00,109899.15,109968.71,109517.49,109650.0,532.21593
2076,2025-10-31 07:00:00,109650.0,109807.9,109266.58,109449.31,994.16577
2077,2025-10-31 08:00:00,109449.32,110100.0,109214.13,110062.44,719.63357
2078,2025-10-31 09:00:00,110062.45,110450.0,109807.89,109848.39,632.93862
2079,2025-10-31 10:00:00,109848.39,110117.32,109710.08,109819.2,375.06762
2080,2025-10-31 11:00:00,109819.21,110550.0,109461.53,110415.61,712.18313
2081,2025-10-31 12:00:00,110415.62,110681.0,109619.94,109653.19,904.10139
2082,2025-10-31 13:00:00,109653.2,110240.0,109366.91,110157.54,1164.32028
2083,2025-10-31 14:00:00,110157.54,111054.61,109590.46,110790.14,2487.24179
2084,2025-10-31 15:00:00,110790.14,111190.0,110132.02,110202.9,1557.65344
2085,2025-10-31 16:00:00,110202.9,110300.0,108671.25,108845.4,1222.91214
2086,2025-10-31 17:00:00,108845.4,109417.91,108635.0,109299.98,1008.03929
2087,2025-10-31 18:00:00,109299.98,109817.51,108974.76,109452.35,808.98594
2088,2025-10-31 19:00:00,109452.2,110237.66,109114.52,109828.78,824.47324
2089,2025-10-31 20:00:00,109828.78,109828.79,109438.12,109493.85,531.7637
2090,2025-10-31 21:00:00,109493.84,109750.0,109329.15,109558.48,331.78769
2091,2025-10-31 22:00:00,109558.48,109801.89,109483.66,109580.09,286.93529
2092,2025-10-31 23:00:00,109580.08,109683.31,109518.22,109608.01,177.41674
2093,2025-11-01 00:00:00,109608.01,109751.99,109394.81,109730.78,314.60723
2094,2025-11-01 01:00:00,109730.78,110048.0,109699.84,109734.11,205.95055
2095,2025-11-01 02:00:00,109734.1,109872.29,109478.09,109790.27,322.30901
2096,2025-11-01 03:00:00,109790.27,110315.54,109789.17,110226.37,486.66403
2097,2025-11-01 04:00:00,110226.38,110564.49,110109.58,110291.67,486.28878
2098,2025-11-01 05:00:00,110291.66,110382.87,110050.0,110140.79,231.47577
2099,2025-11-01 06:00:00,110140.78,110175.38,109933.86,110004.82,272.1363
2100,2025-11-01 07:00:00,110004.82,110251.67,109992.78,110071.4,284.01087
2101,2025-11-01 08:00:00,110071.4,110270.9,110071.4,110248.88,310.52873
2102,2025-11-01 09:00:00,110248.88,110254.55,109970.18,109991.29,350.98951
2103,2025-11-01 10:00:00,109991.29,110169.23,109854.72,110147.83,273.03449
2104,2025-11-01 11:00:00,110147.83,110238.78,110000.01,110137.59,193.43473
2105,2025-11-01 12:00:00,110137.59,110200.0,110000.01,110017.27,289.94506
2106,2025-11-01 13:00:00,110017.26,110054.96,109702.66,109946.27,273.80468
2107,2025-11-01 14:00:00,109946.26,109993.98,109728.94,109933.85,343.69011
2108,2025-11-01 15:00:00,109933.86,110348.0,109910.22,110310.65,619.56524
2109,2025-11-01 16:00:00,110310.65,110529.99,110208.49,110464.33,670.42039
2110,2025-11-01 17:00:00,110464.33,110495.04,110192.0,110208.97,297.51556
2111,2025-11-01 18:00:00,110208.96,110361.03,110193.43,110341.27,169.41416
2112,2025-11-01 19:00:00,110341.28,110341.28,110220.77,110299.99,109.98551
2113,2025-11-01 20:00:00,110300.0,110516.17,110298.17,110406.2,211.21273
2114,2025-11-01 21:00:00,110406.21,110426.0,109858.44,109862.85,273.04557
2115,2025-11-01 22:00:00,109862.85,110098.59,109862.84,110092.78,259.45939
2116,2025-11-01 23:00:00,110092.79,110144.49,109974.0,110098.1,129.01591
2117,2025-11-02 00:00:00,110098.1,110127.26,109895.27,109974.09,318.19118
2118,2025-11-02 01:00:00,109974.09,110091.36,109921.05,109978.01,159.66153
2119,2025-11-02 02:00:00,109978.01,110263.91,109879.39,110015.77,233.11834
2120,2025-11-02 03:00:00,110015.76,110086.82,109962.06,110053.23,145.30218
2121,2025-11-02 04:00:00,110053.22,110784.13,110030.06,110670.27,1380.24287
2122,2025-11-02 05:00:00,110670.27,110714.04,110274.65,110497.98,1261.57372
2123,2025-11-02 06:00:00,110497.98,110725.9,110274.9,110663.89,867.8504
2124,2025-11-02 07:00:00,110663.9,111045.09,110429.7,110895.53,919.53603
2125,2025-11-02 08:00:00,110895.53,111013.43,110716.52,110850.17,518.6449
2126,2025-11-02 09:00:00,110850.17,111037.94,110525.89,110714.0,566.42995
2127,2025-11-02 10:00:00,110714.0,110876.53,110346.15,110492.0,715.95933
2128,2025-11-02 11:00:00,110491.99,111229.78,110482.6,111196.99,627.26421
2129,2025-11-02 12:00:00,111196.99,111250.01,110678.25,110736.24,460.53292
2130,2025-11-02 13:00:00,110736.24,110766.79,110173.84,110568.65,420.28873
2131,2025-11-02 14:00:00,110568.65,110667.62,110202.16,110422.24,420.72705
2132,2025-11-02 15:00:00,110422.24,110566.86,110096.32,110117.48,387.83077
2133,2025-11-02 16:00:00,110117.49,110143.53,109735.59,110115.34,614.25585
2134,2025-11-02 17:00:00,110115.34,110263.91,110027.93,110190.4,215.89779
2135,2025-11-02 18:00:00,110190.41,110331.0,110174.33,110331.0,137.67403
2136,2025-11-02 19:00:00,110331.0,110331.0,109960.95,110180.84,217.64836
2137,2025-11-02 20:00:00,110180.85,110213.2,109890.34,110086.7,208.23814
2138,2025-11-02 21:00:00,110086.7,110126.94,109972.0,109990.9,196.61258
2139,2025-11-02 22:00:00,109990.91,110012.0,109471.34,109899.99,458.99057
2140,2025-11-02 23:00:00,109900.0,110742.26,109900.0,110540.68,654.52944
2141,2025-11-03 00:00:00,110540.69,110750.0,109757.1,109757.11,449.08984
2142,2025-11-03 01:00:00,109757.1,109910.33,109366.75,109665.5,905.23675
2143,2025-11-03 02:00:00,109665.5,109754.14,108666.66,109033.83,1088.01796
2144,2025-11-03 03:00:00,109033.84,109155.74,107907.44,107937.45,1524.18495
2145,2025-11-03 04:00:00,107937.45,107999.53,107480.13,107900.37,1058.5459
2146,2025-11-03 05:00:00,107900.37,108075.0,107400.0,107606.75,815.12463
2147,2025-11-03 06:00:00,107606.75,107714.05,107006.05,107494.23,1115.28935
2148,2025-11-03 07:00:00,107494.24,107832.45,107272.93,107468.23,874.56308
2149,2025-11-03 08:00:00,107468.23,107705.15,106888.0,107586.97,1033.44721
2150,2025-11-03 09:00:00,107586.98,107912.86,107083.33,107197.94,675.70561
2151,2025-11-03 10:00:00,107197.95,107621.06,106726.63,106974.99,987.3979
2152,2025-11-03 11:00:00,106974.99,107920.92,106963.0,107787.42,774.01269
2153,2025-11-03 12:00:00,107787.42,108265.44,107713.1,107768.9,742.62608
2154,2025-11-03 13:00:00,107768.91,108068.59,107574.77,107908.68,647.66063
2155,2025-11-03 14:00:00,107908.68,108333.0,107369.01,108059.99,919.91286
2156,2025-11-03 15:00:00,108060.0,108148.81,105511.0,105745.71,3853.95819
2157,2025-11-03 16:00:00,105745.71,106798.01,105306.56,106678.44,3622.24107
2158,2025-11-03 17:00:00,106678.43,107783.2,106536.11,107481.19,1563.75664
2159,2025-11-03 18:00:00,107481.2,107599.85,106813.0,106961.62,1651.54985
2160,2025-11-03 19:00:00,106961.61,107395.25,106455.23,107090.0,950.86728
2161,2025-11-03 20:00:00,107090.0,107169.68,106310.43,106657.55,850.2085
2162,2025-11-03 21:00:00,106657.55,107094.27,106088.73,106888.71,790.25915
2163,2025-11-03 22:00:00,106888.71,106888.71,105755.59,106489.95,1150.56648
2164,2025-11-03 23:00:00,106489.94,106750.0,106030.14,106583.04,636.96519
2165,2025-11-04 00:00:00,106583.05,106808.51,105852.37,106471.45,1195.65517
2166,2025-11-04 01:00:00,106471.45,107298.74,106277.46,107040.01,1133.99025
2167,2025-11-04 02:00:00,107040.0,107243.23,106477.1,106482.6,701.66328
2168,2025-11-04 03:00:00,106482.61,107233.83,106223.14,107158.79,1057.66983
2169,2025-11-04 04:00:00,107158.79,107299.0,106703.82,106750.14,745.43101
2170,2025-11-04 05:00:00,106750.14,106750.15,104200.0,104215.76,3268.3578
2171,2025-11-04 06:00:00,104215.76,105201.0,104200.0,104766.14,2382.47316
2172,2025-11-04 07:00:00,104766.14,104997.64,104317.56,104490.72,1633.60477
2173,2025-11-04 08:00:00,104490.73,104631.39,103759.99,104051.9,1804.04853
2174,2025-11-04 09:00:00,104051.9,104138.65,103636.0,103857.96,1455.72161
2175,2025-11-04 10:00:00,103857.96,104106.55,103605.0,103816.39,1073.24239
2176,2025-11-04 11:00:00,103816.39,104699.07,103774.33,104584.76,988.08793
2177,2025-11-04 12:00:00,104584.75,104638.29,103844.39,103952.54,1216.95881
2178,2025-11-04 13:00:00,103952.54,104243.67,103576.0,103924.25,1018.30395
2179,2025-11-04 14:00:00,103924.26,104694.28,102915.05,104500.01,2915.82303
2180,2025-11-04 15:00:00,104500.01,104842.63,103185.89,103197.01,2271.81312
2181,2025-11-04 16:00:00,103197.02,103500.05,102164.0,102257.7,3313.32683
2182,2025-11-04 17:00:00,102257.7,102257.7,100800.0,101114.83,4223.40802
2183,2025-11-04 18:00:00,101114.82,101492.74,100010.73,101363.98,4101.41064
2184,2025-11-04 19:00:00,101363.97,101711.84,100414.0,100542.64,1814.79036
2185,2025-11-04 20:00:00,100542.64,101119.4,99600.0,100755.43,4335.57159
2186,2025-11-04 21:00:00,100755.42,100831.49,98944.36,100311.46,4105.7665
2187,2025-11-04 22:00:00,100311.46,101893.09,100082.0,101295.71,2258.84809
2188,2025-11-04 23:00:00,101295.7,101740.0,100907.36,101497.22,1518.90709
2189,2025-11-05 00:00:00,101497.23,101752.96,100350.0,100564.3,1452.38181
2190,2025-11-05 01:00:00,100564.3,101015.01,98966.8,100761.62,3025.00486
2191,2025-11-05 02:00:00,100761.62,101922.98,100754.54,101677.93,3700.99085
2192,2025-11-05 03:00:00,101677.94,102272.23,101461.98,102130.0,2834.46709
2193,2025-11-05 04:00:00,102130.0,102236.92,101517.47,101998.3,2059.55564
2194,2025-11-05 05:00:00,101998.3,102370.0,101595.0,101824.89,1088.37371
2195,2025-11-05 06:00:00,101824.89,102139.36,101500.0,102119.99,869.66608
2196,2025-11-05 07:00:00,102120.0,102152.58,101601.71,101993.02,644.24535
2197,2025-11-05 08:00:00,101993.03,102000.02,101176.47,101699.74,1179.77273
2198,2025-11-05 09:00:00,101699.74,102203.48,101608.0,101995.29,785.11664
2199,2025-11-05 10:00:00,101995.28,101995.29,101285.09,101401.97,724.99165
2200,2025-11-05 11:00:00,101401.97,102110.48,101381.68,102070.61,887.62047
2201,2025-11-05 12:00:00,102070.62,102800.71,101916.77,102673.35,1241.26951
2202,2025-11-05 13:00:00,102673.34,103253.39,102291.82,102985.91,1451.5824
2203,2025-11-05 14:00:00,102985.9,103470.0,102169.06,103202.3,1801.60223
2204,2025-11-05 15:00:00,103202.3,103798.37,102829.51,103728.3,1851.46451
2205,2025-11-05 16:00:00,103728.3,104039.66,103057.56,103919.2,1677.80348
2206,2025-11-05 17:00:00,103919.2,104000.0,103388.46,103904.05,1795.89346
